"","State","County","FIPS","zip5","NAICSDESCR","long","lat","phone_loc","level","specialty","license","Name","Owner"
"682","IA","Crawford","19047",51465,"AMBULANCE AND FIRE SERVICE COMBINED",-95.2007874,42.0601917,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","VAIL VOLUNTEER FIRE DEPARTMENT","FIRE"
"683","IA","Cerro Gordo","19033",50433,"AMBULANCE SERVICES, AIR OR GROUND",-93.0412274,42.9217497,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DOUGHERTY FIRST RESPONDERS","CITY/MUNICIPAL"
"684","IA","Carroll","19027",51440,"AMBULANCE AND FIRE SERVICE COMBINED",-94.8238403,41.9077487,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","DEDHAM FIRE DEPARTMENT / FIRST RESPONDERS STATION 2","FIRE"
"685","IA","Story","19169",50236,"AMBULANCE SERVICES, AIR OR GROUND",-93.5011814,42.1684639,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ROLAND RESPONSE TEAM","CITY/MUNICIPAL"
"686","IA","Story","19169",50014,"AMBULANCE AND FIRE SERVICE COMBINED",-93.6497938,42.0222213,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","AMES FIRE DEPARTMENT STATION 2","FIRE"
"687","IA","Adair","19001",50858,"AMBULANCE AND FIRE SERVICE COMBINED",-94.4163325,41.2034434,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ORIENT VOLUNTEER FIRE DEPARTMENT","FIRE"
"688","IA","Clayton","19043",52042,"AMBULANCE SERVICES, AIR OR GROUND",-91.3701375,42.7502165,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","LITTLEPORT FIRST RESPONDERS","COUNTY"
"689","IA","Linn","19113",52403,"AMBULANCE SERVICES, AIR OR GROUND",-91.6527655,41.9782903,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","AREA AMBULANCE SERVICE","HOSPITAL"
"690","IA","Buena Vista","19021",51002,"FIRE AND RESCUE SERVICE",-95.3039067,42.67124,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","ALTA FIRE AND RESCUE","CITY/MUNICIPAL"
"691","IA","Keokuk","19107",52576,"AMBULANCE SERVICES, AIR OR GROUND",-92.0943006,41.1966905,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","OLLIE QUICK RESPONSE SERVICE","CITY/MUNICIPAL"
"692","IA","Delaware","19055",52041,"AMBULANCE SERVICES, AIR OR GROUND",-91.2726204,42.4693438,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","TRI - STATE RACEWAY","PRIVATE"
"693","IA","Buena Vista","19021",50576,"FIRE AND RESCUE SERVICE",-95.1669536,42.8257903,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","REMBRANDT FIRE AND RESCUE","FIRE"
"694","IA","Allamakee","19005",52162,"AMBULANCE SERVICES, AIR OR GROUND",-91.5676605,43.0869504,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","AREA EMERGENCY MEDICAL TRANSPORTATION SERVICES DOING BUSINESS AS AREA AMBULANCE SERVICE","PRIVATE"
"695","IA","Fayette","19065",52142,"AMBULANCE SERVICES, AIR OR GROUND",-91.8019569,42.8447897,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","FAYETTE AMBULANCE SERVICE","CITY/MUNICIPAL"
"696","IA","Johnson","19103",52240,"AMBULANCE SERVICES, AIR OR GROUND",-91.525719,41.7247218,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","UNITED STATES ARMY CORPS OF ENGINEERS - CORALVILLE LAKE","OTHER"
"697","IA","Keokuk","19107",52248,"AMBULANCE SERVICES, AIR OR GROUND",-91.9517003,41.3641939,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","KEOTA FIRST RESPONDERS","CITY/MUNICIPAL"
"698","IA","Iowa","19095",52325,"AMBULANCE SERVICES, AIR OR GROUND",-92.0033554,41.5834912,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","PARNELL QUICK RESPONSE SERVICE","CITY/MUNICIPAL"
"699","IA","Johnson","19103",52240,"AMBULANCE SERVICES, AIR OR GROUND",-91.5703591,41.6306784,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","SOUTHEAST IOWA AMBULANCE SERVICE INCORPORATED - IOWA CITY","PRIVATE"
"700","IA","Poweshiek","19157",52211,"AMBULANCE SERVICES, AIR OR GROUND",-92.446133,41.7304689,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","EAST POWESHIEK AMBULANCE SERVICE","CITY/MUNICIPAL"
"701","IA","Louisa","19115",52761,"AMBULANCE SERVICES, AIR OR GROUND",-91.0926812,41.3092986,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","MID AMERICAN ENERGY COMPANY LOUISA GENERATING STATION","OTHER"
"702","IA","Cedar","19031",52337,"AMBULANCE SERVICES, AIR OR GROUND",-91.1502283,41.8925471,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","STANWOOD AMBULANCE SERVICE","CITY/MUNICIPAL"
"703","IA","Iowa","19095",52251,"AMBULANCE SERVICES, AIR OR GROUND",-92.1839943,41.7544694,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","LADORA FIRST RESPONDERS","CITY/MUNICIPAL"
"704","IA","Webster","19187",50501,"AMBULANCE SERVICES, AIR OR GROUND",-94.183942,42.4566547,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","MINERAL CITY SPEEDWAY","TEMPORARY"
"705","IA","Obrien","19141",51231,"AMBULANCE SERVICES, AIR OR GROUND",-95.7418545,43.1152475,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ARCHER AMBULANCE SERVICE","CITY/MUNICIPAL"
"706","IA","Dallas","19049",50109,"FIRE AND RESCUE SERVICE",-93.8206973,41.7602513,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","GRANGER FIRE AND RESCUE DEPARTMENT","CITY/MUNICIPAL"
"707","IA","Crawford","19047",51528,"AMBULANCE AND FIRE SERVICE COMBINED",-95.4966541,41.9290846,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DOW CITY ARION FIRE DEPARTMENT","FIRE"
"708","IA","Harrison","19085",51555,"AMBULANCE AND FIRE SERVICE COMBINED",-95.8923732,41.5566664,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","MISSOURI VALLEY FIRE DEPARTMENT","FIRE"
"709","IA","Crawford","19047",51441,"AMBULANCE AND FIRE SERVICE COMBINED",-95.31523,42.0981314,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DELOIT FIRE DEPARTMENT","FIRE"
"710","IA","Audubon","19009",50076,"AMBULANCE AND FIRE SERVICE COMBINED",-94.8759108,41.5914239,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","EXIRA FIRE DEPARTMENT","FIRE"
"711","IA","Kossuth","19109",50559,"AMBULANCE AND FIRE SERVICE COMBINED",-94.3266067,43.2211645,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","LONE ROCK FIRST RESPONDERS AND VOLUNTEER FIRE DEPARTMENT","FIRE"
"712","IA","Dallas","19049",50063,"FIRE AND RESCUE SERVICE",-93.9629728,41.6840857,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DALLAS CENTER FIRE AND RESCUE","FIRE"
"713","IA","Calhoun","19025",50575,"AMBULANCE AND FIRE SERVICE COMBINED",-94.6849874,42.5509892,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","POMEROY FIRE AND AMBULANCE","CITY/MUNICIPAL"
"714","IA","Johnson","19103",52240,"AMBULANCE AND FIRE SERVICE COMBINED",-91.5056494,41.6408353,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","IOWA CITY FIRE DEPARTMENT STATION 3","FIRE"
"715","IA","Palo Alto","19147",50515,"FIRE AND RESCUE SERVICE",-94.8304874,43.0386046,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","SILVER LAKE FIRE AND RESCUE","FIRE"
"716","IA","Black Hawk","19013",50703,"FIRE AND RESCUE SERVICE",-92.3928158,42.551232,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","WATERLOO FIRE AND RESCUE STATION 7","NOT AVAILABLE"
"717","IA","Allamakee","19005",52160,"AMBULANCE AND FIRE SERVICE COMBINED",-91.2881668,43.4961081,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","NEW ALBIN VOLUNTEER FIRE DEPARTMENT","CITY/MUNICIPAL"
"718","IA","Webster","19187",50530,"RESCUE SERVICES, MEDICAL",-94.0692551,42.2602096,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DAYTON RESCUE SQUAD INCORPORATED","CITY/MUNICIPAL"
"719","IA","Johnson","19103",52240,"FIRE FIGHTER TRAINING SCHOOLS",-91.5351458,41.6491048,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","IOWA CITY FIRE AND RESCUE - TRAINING FACILITY","NOT AVAILABLE"
"720","IA","Plymouth","19149",51028,"AMBULANCE AND FIRE SERVICE COMBINED",-95.963567,42.587045,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","KINGSLEY FIRE DEPARTMENT","NOT AVAILABLE"
"721","IA","Marshall","19127",50148,"AMBULANCE AND FIRE SERVICE COMBINED",-93.0049805,42.1895817,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","LISCOMB FIRE DEPARTMENT","NOT AVAILABLE"
"722","IA","Tama","19171",52224,"AMBULANCE AND FIRE SERVICE COMBINED",-92.3059446,42.1700031,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","DYSART FIRE DEPARTMENT","NOT AVAILABLE"
"723","IA","Linn","19113",52404,"AMBULANCE AND FIRE SERVICE COMBINED",-91.7261215,41.9669436,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CEDAR RAPIDS FIRE DEPARTMENT STATION 8","NOT AVAILABLE"
"724","IA","Black Hawk","19013",50703,"FIRE AND RESCUE SERVICE",-92.314993,42.4926297,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","WATERLOO FIRE AND RESCUE STATION 5","NOT AVAILABLE"
"725","IA","Linn","19113",52402,"AMBULANCE AND FIRE SERVICE COMBINED",-91.6549712,41.9896905,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CEDAR RAPIDS FIRE DEPARTMENT STATION 3","NOT AVAILABLE"
"726","IA","Madison","19121",50240,"FIRE AND RESCUE SERVICE",-93.8067417,41.2879747,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","SAINT CHARLES FIRE AND RESCUE","NOT AVAILABLE"
"727","IA","Linn","19113",52402,"AMBULANCE AND FIRE SERVICE COMBINED",-91.6929868,42.0220192,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CEDAR RAPIDS FIRE DEPARTMENT STATION 4","NOT AVAILABLE"
"728","IA","Black Hawk","19013",50703,"FIRE AND RESCUE SERVICE",-92.3410124,42.527907,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","WATERLOO FIRE AND RESCUE STATION 3","NOT AVAILABLE"
"729","IA","Linn","19113",52403,"AMBULANCE AND FIRE SERVICE COMBINED",-91.6325735,41.9772162,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CEDAR RAPIDS FIRE DEPARTMENT STATION 6","NOT AVAILABLE"
"730","IA","Madison","19121",50273,"AMBULANCE SERVICES, AIR OR GROUND",-94.0138341,41.3417485,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MADISON COUNTY AMBULANCE","COUNTY"
"731","IA","Marshall","19127",50106,"AMBULANCE AND FIRE SERVICE COMBINED",-92.787051,41.8800145,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GILMAN FIRE DEPARTMENT","FIRE"
"732","IA","Bremer","19017",50647,"AMBULANCE SERVICES, AIR OR GROUND",-92.4625894,42.6476493,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","JANESVILLE FIRST RESPONDERS","CITY/MUNICIPAL"
"733","IA","Dallas","19049",50266,"AMBULANCE SERVICES, AIR OR GROUND",-93.8185712,41.560485,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CITY OF WEST DES MOINES EMERGENCY MEDICAL SERVICES STATION 19","NOT AVAILABLE"
"734","IA","Boone","19015",50212,"AMBULANCE SERVICES, AIR OR GROUND",-94.0339535,42.0393151,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","OGDEN FIRST RESPONDERS","CITY/MUNICIPAL"
"735","IA","Marshall","19127",50234,"AMBULANCE SERVICES, AIR OR GROUND",-93.1867615,41.9263339,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","RHODES FIRST RESPONDERS","CITY/MUNICIPAL"
"736","IA","Webster","19187",50543,"AMBULANCE SERVICES, AIR OR GROUND",-94.2879919,42.2825149,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","SOUTHWEST WEBSTER AMBULANCE SERVICE","CITY/MUNICIPAL"
"737","IA","Benton","19011",52313,"AMBULANCE SERVICES, AIR OR GROUND",-92.0919911,42.254951,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CEDAR - MOUNT AUBURN 1ST RESPONDERS","PRIVATE"
"738","IA","Osceola","19143",51354,"AMBULANCE SERVICES, AIR OR GROUND",-95.4738959,43.3204195,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","MAY CITY AMBULANCE","COUNTY"
"739","IA","Kossuth","19109",50511,"AMBULANCE SERVICES, AIR OR GROUND",-94.226681,43.060043,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","ALGONA AMBULANCE SERVICE","CITY/MUNICIPAL"
"740","IA","Iowa","19095",52361,"AMBULANCE SERVICES, AIR OR GROUND",-92.0077259,41.6651397,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","IOWA COUNTY AMBULANCE - WILLIAMSBURG","HOSPITAL"
"741","IA","Fayette","19065",52171,"AMBULANCE SERVICES, AIR OR GROUND",-92.0349234,43.0551087,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","WAUCOMA FIRST RESPONDERS","COUNTY"
"742","IA","Hancock","19081",50447,"AMBULANCE SERVICES, AIR OR GROUND",-93.7935637,42.9339662,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","KANAWHA FIRST RESPONDER UNIT","COUNTY/PRIVATE"
"743","IA","Butler","19023",50636,"AMBULANCE SERVICES, AIR OR GROUND",-92.8023979,42.8971524,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GREENE VOLUNTEER AMBULANCE SERVICE","CITY/MUNICIPAL"
"744","IA","Buena Vista","19021",50585,"AMBULANCE SERVICES, AIR OR GROUND",-95.1502336,42.8928279,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BUENA VISTA COUNTY AMBULANCE - SIOUX RAPIDS","COUNTY"
"745","IA","Buena Vista","19021",50510,"AMBULANCE SERVICES, AIR OR GROUND",-94.9480836,42.7830628,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BUENA VISTA COUNTY AMBULANCE - ALBERT CITY","COUNTY"
"746","IA","Carroll","19027",51401,"AMBULANCE SERVICES, AIR OR GROUND",-94.8220146,41.9783439,"N/A","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","WILLEY FIRST RESPONDERS","CITY/MUNICIPAL"
"747","IA","Bremer","19017",50631,"AMBULANCE SERVICES, AIR OR GROUND",-92.3075201,42.8816777,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","FREDERIKA FIRST RESPONDERS","PRIVATE"
"748","IA","Iowa","19095",52308,"AMBULANCE SERVICES, AIR OR GROUND",-92.1605703,41.5742702,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MILLERSBURG QUICK RESPONSE SERVICE","CITY/MUNICIPAL"
"749","IA","Kossuth","19109",50560,"AMBULANCE SERVICES, AIR OR GROUND",-94.084058,42.9094321,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","LU VERNE FIRST RESPONDERS","PRIVATE"
"750","IA","Franklin","19069",50475,"AMBULANCE SERVICES, AIR OR GROUND",-93.2157034,42.8935866,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SHEFFIELD EMERGENCY MEDICAL SERVICES","CITY/MUNICIPAL"
"751","IA","Sac","19161",51053,"AMBULANCE SERVICES, AIR OR GROUND",-95.2937514,42.500834,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","SAC COUNTY AMBULANCE - SCHALLER","COUNTY"
"752","IA","Sac","19161",50583,"AMBULANCE SERVICES, AIR OR GROUND",-94.9786858,42.4187065,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","SAC COUNTY AMBULANCE - SAC CITY","COUNTY"
"753","IA","Sac","19161",51458,"AMBULANCE SERVICES, AIR OR GROUND",-95.2500603,42.3112854,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","ODEBOLT AMBULANCE SERVICE","COUNTY"
"754","IA","Sac","19161",51450,"AMBULANCE SERVICES, AIR OR GROUND",-95.0512902,42.3044809,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","SAC COUNTY AMBULANCE - LAKE VIEW","COUNTY"
"755","IA","Clayton","19043",52042,"AMBULANCE SERVICES, AIR OR GROUND",-91.4017921,42.6447454,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","EDGEWOOD AMBULANCE SERVICE","CITY/MUNICIPAL"
"756","IA","Butler","19023",50670,"AMBULANCE SERVICES, AIR OR GROUND",-92.5834566,42.7105886,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","SHELL ROCK AMBULANCE SERVICE","CITY/MUNICIPAL"
"757","IA","Buena Vista","19021",50565,"AMBULANCE SERVICES, AIR OR GROUND",-94.9855733,42.8618557,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MARATHON FIRST RESPONDERS","CITY/MUNICIPAL"
"758","IA","Louisa","19115",52752,"AMBULANCE AND FIRE SERVICE COMBINED",-91.1852707,41.2782512,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","GRANDVIEW FIRE DEPARTMENT","FIRE"
"759","IA","Louisa","19115",52653,"AMBULANCE SERVICES, AIR OR GROUND",-91.1895339,41.1745152,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WAPELLO COMMUNITY AMBULANCE","CITY/MUNICIPAL"
"760","IA","Louisa","19115",52754,"AMBULANCE SERVICES, AIR OR GROUND",-91.2007297,41.326536,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","LOUISA COUNTY AMBULANCE - LETTS BASE","PRIVATE"
"761","IA","Warren","19181",50125,"AMBULANCE AND FIRE SERVICE COMBINED",-93.5592129,41.361002,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","INDIANOLA FIRE DEPARTMENT","FIRE"
"762","IA","Cass","19029",51552,"AMBULANCE AND FIRE SERVICE COMBINED",-95.1109654,41.4504068,"N/A","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","MARNE CITY FIRE DEPARTMENT","FIRE"
"763","IA","Carroll","19027",51430,"AMBULANCE AND FIRE SERVICE COMBINED",-95.044266,42.0875785,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","ARCADIA FIRE DEPARTMENT","FIRE"
"764","IA","Jones","19105",52321,"AMBULANCE AND FIRE SERVICE COMBINED",-91.0142117,42.1056988,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","ONSLOW FIRE DEPARTMENT AND FIRST RESPONDERS","PRIVATE"
"765","IA","Johnson","19103",52241,"AMBULANCE AND FIRE SERVICE COMBINED",-91.5829414,41.6775133,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CORALVILLE FIRE DEPARTMENT","LOCAL"
"766","IA","Guthrie","19077",50250,"FIRE AND RESCUE SERVICE",-94.3163055,41.5039805,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","STUART FIRE AND RESCUE DEPARTMENT","LOCAL"
"767","IA","Johnson","19103",52240,"FIRE AND RESCUE SERVICE",-91.5295937,41.6603405,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","IOWA CITY FIRE AND RESCUE DEPARTMENT STATION 1","FIRE"
"768","IA","Kossuth","19109",50590,"AMBULANCE AND FIRE SERVICE COMBINED",-94.3106124,43.3846923,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","SWEA CITY FIRE DEPARTMENT","LOCAL"
"769","IA","Dickinson","19059",51351,"AMBULANCE AND FIRE SERVICE COMBINED",-95.1503924,43.3246511,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","MILFORD FIRE DEPARTMENT","FIRE"
"770","IA","Boone","19015",50036,"AMBULANCE AND FIRE SERVICE COMBINED",-93.878641,42.0639549,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","BOONE FIRE DEPARTMENT STATION 1","FIRE"
"771","IA","Tama","19171",52225,"FIRE AND RESCUE SERVICE",-92.3163922,42.0054874,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","ELBERON VOLUNTEER FIRE AND RESCUE","CITY/MUNICIPAL"
"772","IA","Linn","19113",52219,"AMBULANCE AND FIRE SERVICE COMBINED",-91.4229993,42.2359927,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","PRAIRIEBURG FIRE DEPARTMENT","FIRE"
"773","IA","Webster","19187",50594,"AMBULANCE AND FIRE SERVICE COMBINED",-94.0208445,42.5914234,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","VINCENT VOLUNTEER FIRE DEPARTMENT","FIRE"
"774","IA","Cherokee","19035",51005,"AMBULANCE AND FIRE SERVICE COMBINED",-95.4351474,42.7110108,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","AURELIA FIRE DEPARTMENT","FIRE"
"775","IA","Benton","19011",52315,"AMBULANCE AND FIRE SERVICE COMBINED",-91.9723963,41.9958756,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","NEWHALL FIRE DEPARTMENT","FIRE"
"776","IA","Pocahontas","19151",50571,"AMBULANCE AND FIRE SERVICE COMBINED",-94.5997615,42.6307347,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","PALMER FIRE DEPARTMENT","FIRE"
"777","IA","Bremer","19017",50647,"FIRE AND RESCUE SERVICE",-92.4627857,42.6473957,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","JANESVILLE FIRE RESCUE","LOCAL"
"778","IA","Cherokee","19035",51035,"AMBULANCE AND FIRE SERVICE COMBINED",-95.8081291,42.8237593,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MARCUS FIRE DEPARTMENT AND AMBULANCE","FIRE"
"779","IA","Madison","19121",50072,"FIRE AND RESCUE SERVICE",-94.1226102,41.491015,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","EARLHAM FIRE AND RESCUE","FIRE"
"780","IA","Audubon","19009",50025,"AMBULANCE AND FIRE SERVICE COMBINED",-94.9371615,41.7237475,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","AUDUBON FIRE DEPARTMENT","FIRE"
"781","IA","Pottawattamie","19155",51575,"AMBULANCE AND FIRE SERVICE COMBINED",-95.6155202,41.2321625,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","TREYNOR FIRE DEPARTMENT / TREYNOR AMBUALANCE SERVICE","LOCAL"
"782","IA","Winneshiek","19191",52162,"AMBULANCE AND FIRE SERVICE COMBINED",-91.6193989,43.1907554,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","FRANKVILLE FIRE DEPARTMENT","LOCAL"
"783","IA","Pottawattamie","19155",51510,"AMBULANCE AND FIRE SERVICE COMBINED",-95.9176351,41.2853175,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CARTER LAKE FIRE DEPARTMENT","LOCAL"
"784","IA","Linn","19113",52302,"AMBULANCE AND FIRE SERVICE COMBINED",-91.5699816,42.035168,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MARION FIRE DEPARTMENT STATION 2","FIRE"
"785","IA","Woodbury","19193",51018,"FIRE AND RESCUE SERVICE",-95.674909,42.465376,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CUSHING FIRE AND RESCUE","CITY/MUNICIPAL"
"786","IA","Dubuque","19061",52001,"AMBULANCE AND FIRE SERVICE COMBINED",-90.6659454,42.5023855,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DUBUQUE FIRE DEPARTMENT STATION 1 HEADQUARTERS","FIRE"
"787","IA","Clinton","19045",52254,"AMBULANCE AND FIRE SERVICE COMBINED",-90.8178765,41.9647281,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LOST NATION VOLUNTEER FIRE COMPANY","FIRE"
"788","IA","Muscatine","19139",52761,"AMBULANCE AND FIRE SERVICE COMBINED",-90.8065489,41.4591566,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","MONTPELIER TOWNSHIP VOLUNTEER FIRE DEPARTMENT","FIRE"
"789","IA","Dubuque","19061",52068,"AMBULANCE SERVICES, AIR OR GROUND",-90.7881025,42.4803094,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","PARAMOUNT EMERGENCY MEDICAL SERVICES STATION 1","NOT AVAILABLE"
"790","IA","Dubuque","19061",52001,"AMBULANCE SERVICES, AIR OR GROUND",-90.6662624,42.4961896,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","PARAMOUNT EMERGENCY MEDICAL SERVICES STATION 3","NOT AVAILABLE"
"791","IA","Scott","19163",52765,"AMBULANCE AND FIRE SERVICE COMBINED",-90.8797068,41.7189445,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","NEW LIBERTY FIRE DEPARTMENT","FIRE"
"792","IA","Clinton","19045",52751,"AMBULANCE AND FIRE SERVICE COMBINED",-90.6483807,41.8243075,"N/A","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GRAND MOUND VOLUNTEER FIRE DEPARTMENT","FIRE"
"793","IA","Clinton","19045",52701,"AMBULANCE SERVICES, AIR OR GROUND",-90.2522023,41.9803009,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","ANDOVER AMBULANCE SERVICE","FIRE"
"794","IA","Scott","19163",52806,"RESCUE SERVICES, MEDICAL",-90.6334764,41.6028535,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","THE MIDWEST CENTER FOR SAFETY AND RESCUE TRAINING","PRIVATE"
