"","year","county_name","dhs_service_area","judicial_district","abuse_type","occurances","County_FIPS","State_FIPS","lat","long"
"3333",2004,"Henry","8-Davenport","8-Eigth JD","Sexual Abuse",18,"087","19",40.9879383,-91.5445241
"3334",2012,"Adams","5-Des Moines","5-FifthJD","Sexual Abuse",5,"003","19",41.0289839,-94.6991849
"3335",2004,"Emmet","1-Sioux City","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",15,"063","19",43.3780225,-94.6784803
"3336",2012,"Mitchell","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",2,"131","19",43.3564124,-92.7890315
"3337",2006,"Dickinson","1-Sioux City","3-Third JD","Denial of Critical Care (Neglect)",88,"059","19",43.3779848,-95.1508301
"3338",2013,"Buchanan","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",6,"019","19",42.4707777,-91.8378392
"3339",2010,"Marion","5-Des Moines","5-FifthJD","Exposure to Manufacturing of Meth",10,"125","19",41.3344515,-93.0994367
"3340",2012,"Winneshiek","2-Northern","1-First JD","Sexual Abuse",1,"191","19",43.2906746,-91.8437074
"3341",2009,"Monroe","7-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",63,"135","19",41.0297826,-92.8689877
"3342",2009,"Poweshiek","4-Ames","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",5,"157","19",41.6864422,-92.5314684
"3343",2008,"Buena Vista","1-Sioux City","3-Third JD","Physical Abuse",16,"021","19",42.7354936,-95.151149
"3344",2007,"Hamilton","4-Ames","2-Second JD","Cohabitation w/ a Registered Sex Offender",1,"079","19",42.3837722,-93.7068085
"3345",2005,"Muscatine","8-Davenport","7-Seventh JD","Denial of Critical Care (Neglect)",340,"139","19",41.4839221,-91.1127562
"3346",2007,"Union","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",52,"175","19",41.0277304,-94.2423792
"3347",2007,"Wright","4-Ames","2-Second JD","Physical Abuse",5,"197","19",42.7331189,-93.7351465
"3348",2009,"Cerro Gordo","2-Waterloo","2-Second JD","Sexual Abuse",10,"033","19",43.0815577,-93.2608184
"3349",2004,"Buena Vista","1-Sioux City","3-Third JD","Sexual Abuse",9,"021","19",42.7354936,-95.151149
"3350",2005,"Cerro Gordo","2-Waterloo","2-Second JD","Sexual Abuse",2,"033","19",43.0815577,-93.2608184
"3351",2011,"Lyon","1-Western","3-Third JD","Physical Abuse",5,"119","19",43.380497,-96.2102924
"3352",2005,"Linn","7-Cedar Rapids","6-SixthJD","Exposure to Manufacturing of Meth",7,"113","19",42.0789478,-91.5989646
"3353",2005,"Crawford","5-Council Bluffs","3-Third JD","Physical Abuse",12,"047","19",42.0372125,-95.3819678
"3354",2006,"Clarke","6-Des Moines","5-FifthJD","Physical Abuse",10,"039","19",41.0290323,-93.7851579
"3355",2012,"Hardin","2-Northern","2-Second JD","Mental Injury",3,"083","19",42.3838803,-93.2404025
"3356",2007,"Wayne","6-Des Moines","5-FifthJD","Physical Abuse",6,"185","19",40.7394702,-93.3273639
"3357",2011,"Linn","4-Cedar Rapids","6-SixthJD","Exposure to Manufacturing of Meth",16,"113","19",42.0789478,-91.5989646
"3358",2005,"Des Moines","8-Davenport","8-Eigth JD","Exposure to Manufacturing of Meth",4,"057","19",40.9231829,-91.1814707
"3359",2005,"Taylor","5-Council Bluffs","5-FifthJD","Denial of Critical Care (Neglect)",22,"173","19",40.7374324,-94.6964148
"3360",2010,"Calhoun","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",2,"025","19",42.3851848,-94.6404136
"3361",2012,"Cherokee","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",3,"035","19",42.7356226,-95.6238055
"3362",2005,"Jones","7-Cedar Rapids","6-SixthJD","Exposure to Manufacturing of Meth",4,"105","19",42.1212397,-91.1314352
"3363",2007,"Emmet","1-Sioux City","3-Third JD","Physical Abuse",14,"063","19",43.3780225,-94.6784803
"3364",2004,"Cass","5-Council Bluffs","4-FourthJD","Denial of Critical Care (Neglect)",83,"029","19",41.3314876,-94.9278266
"3365",2010,"Iowa","4-Cedar Rapids","6-SixthJD","Exposure to Manufacturing of Meth",4,"095","19",41.6863229,-92.065524
"3366",2011,"Howard","2-Northern","1-First JD","Sexual Abuse",3,"089","19",43.3567673,-92.3171989
"3367",2007,"Johnson","7-Cedar Rapids","6-SixthJD","Mental Injury",1,"103","19",41.6715511,-91.5880849
"3368",2005,"Harrison","5-Council Bluffs","4-FourthJD","Denial of Critical Care (Neglect)",68,"085","19",41.6828528,-95.8169209
"3369",2008,"Grundy","2-Waterloo","1-First JD","Sexual Abuse",2,"075","19",42.4018651,-92.7914177
"3370",2013,"Boone","5-Des Moines","2-Second JD","Sexual Abuse",3,"015","19",42.0365493,-93.931671
"3371",2009,"Hamilton","4-Ames","2-Second JD","Physical Abuse",9,"079","19",42.3837722,-93.7068085
"3372",2006,"Crawford","5-Council Bluffs","3-Third JD","Sexual Abuse",10,"047","19",42.0372125,-95.3819678
"3373",2011,"Tama","4-Cedar Rapids","6-SixthJD","Sexual Abuse",7,"171","19",42.0798117,-92.5325425
"3374",2004,"Mitchell","2-Waterloo","2-Second JD","Denial of Critical Care (Neglect)",29,"131","19",43.3564124,-92.7890315
"3375",2012,"Sac","1-Western","2-Second JD","Physical Abuse",10,"161","19",42.3862604,-95.1053946
"3376",2004,"Audubon","5-Council Bluffs","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",3,"009","19",41.6845893,-94.9058222
"3377",2006,"Floyd","2-Waterloo","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",9,"067","19",43.0599208,-92.7890033
"3378",2012,"Marshall","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",14,"127","19",42.0358499,-92.9987706
"3379",2011,"Adair","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",15,"001","19",41.3307464,-94.4709413
"3380",2005,"Wapello","7-Cedar Rapids","8-Eigth JD","Sexual Abuse",18,"179","19",41.0305845,-92.4094499
"3381",2010,"Adair","5-Des Moines","5-FifthJD","Sexual Abuse",5,"001","19",41.3307464,-94.4709413
"3382",2005,"Lee","8-Davenport","8-Eigth JD","Denial of Critical Care (Neglect)",201,"111","19",40.6419764,-91.479264
"3383",2004,"Marion","6-Des Moines","5-FifthJD","Physical Abuse",32,"125","19",41.3344515,-93.0994367
"3384",2010,"Muscatine","3-Eastern","7-Seventh JD","Exposure to Manufacturing of Meth",2,"139","19",41.4839221,-91.1127562
"3385",2007,"Keokuk","7-Cedar Rapids","8-Eigth JD","Sexual Abuse",1,"107","19",41.336465,-92.1786426
"3386",2009,"Franklin","2-Waterloo","2-Second JD","Allows Access by Registered Sex Offender",3,"069","19",42.7325458,-93.262473
"3387",2006,"Jones","7-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",2,"105","19",42.1212397,-91.1314352
"3388",2006,"Monroe","7-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",75,"135","19",41.0297826,-92.8689877
"3389",2004,"Fayette","3-Dubuque","1-First JD","Sexual Abuse",9,"065","19",42.8625919,-91.8443207
"3390",2008,"Mahaska","7-Cedar Rapids","8-Eigth JD","Physical Abuse",11,"123","19",41.3352035,-92.6409094
"3391",2007,"Taylor","5-Council Bluffs","5-FifthJD","Denial of Critical Care (Neglect)",48,"173","19",40.7374324,-94.6964148
"3392",2007,"Benton","7-Cedar Rapids","6-SixthJD","Physical Abuse",23,"011","19",42.0801864,-92.0656912
"3393",2005,"Lee","8-Davenport","8-Eigth JD","Physical Abuse",37,"111","19",40.6419764,-91.479264
"3394",2010,"Washington","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",6,"183","19",41.335591,-91.7178676
"3395",2008,"Washington","7-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",45,"183","19",41.335591,-91.7178676
"3396",2005,"Webster","4-Ames","2-Second JD","Denial of Critical Care (Neglect)",308,"187","19",42.4279662,-94.1817881
"3397",2011,"Clinton","3-Eastern","7-Seventh JD","Physical Abuse",43,"045","19",41.8980358,-90.5319724
"3398",2004,"Washington","7-Cedar Rapids","8-Eigth JD","Physical Abuse",14,"183","19",41.335591,-91.7178676
"3399",2006,"Calhoun","4-Ames","2-Second JD","Cohabitation w/ a Registered Sex Offender",2,"025","19",42.3851848,-94.6404136
"3400",2004,"Clayton","3-Dubuque","1-First JD","Physical Abuse",15,"043","19",42.8447493,-91.3414328
"3401",2007,"Henry","8-Davenport","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",10,"087","19",40.9879383,-91.5445241
"3402",2008,"Scott","8-Davenport","7-Seventh JD","Denial of Critical Care (Neglect)",769,"163","19",41.6370978,-90.6232428
"3403",2008,"Jefferson","7-Cedar Rapids","8-Eigth JD","Physical Abuse",7,"101","19",41.0317596,-91.9488774
"3404",2012,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Allows Access by Registered Sex Offender",1,"157","19",41.6864422,-92.5314684
"3405",2007,"Jones","7-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",2,"105","19",42.1212397,-91.1314352
"3406",2011,"Emmet","1-Western","3-Third JD","Sexual Abuse",4,"063","19",43.3780225,-94.6784803
"3407",2009,"Story","4-Ames","2-Second JD","Allows Access by Registered Sex Offender",3,"169","19",42.0362415,-93.4650448
"3408",2004,"Page","5-Council Bluffs","4-FourthJD","Denial of Critical Care (Neglect)",54,"145","19",40.7391444,-95.1501747
"3409",2012,"Humboldt","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",45,"091","19",42.7764686,-94.2071868
"3410",2007,"Marion","6-Des Moines","5-FifthJD","Physical Abuse",17,"125","19",41.3344515,-93.0994367
"3411",2012,"Mahaska","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",11,"123","19",41.3352035,-92.6409094
"3412",2012,"Clinton","3-Eastern","7-Seventh JD","Sexual Abuse",22,"045","19",41.8980358,-90.5319724
"3413",2010,"Cerro Gordo","2-Northern","2-Second JD","Physical Abuse",14,"033","19",43.0815577,-93.2608184
"3414",2008,"Fayette","3-Dubuque","1-First JD","Physical Abuse",6,"065","19",42.8625919,-91.8443207
"3415",2006,"Buchanan","3-Dubuque","1-First JD","Cohabitation w/ a Registered Sex Offender",5,"019","19",42.4707777,-91.8378392
"3416",2006,"Page","5-Council Bluffs","4-FourthJD","Exposure to Manufacturing of Meth",1,"145","19",40.7391444,-95.1501747
"3417",2011,"Polk","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",1694,"153","19",41.6855048,-93.5735335
"3418",2011,"Audubon","1-Western","4-FourthJD","Physical Abuse",3,"009","19",41.6845893,-94.9058222
"3419",2012,"Union","5-Des Moines","5-FifthJD","Physical Abuse",3,"175","19",41.0277304,-94.2423792
"3420",2005,"Mahaska","7-Cedar Rapids","8-Eigth JD","Physical Abuse",19,"123","19",41.3352035,-92.6409094
"3421",2010,"Benton","4-Cedar Rapids","6-SixthJD","Allows Access by Registered Sex Offender",3,"011","19",42.0801864,-92.0656912
"3422",2009,"Montgomery","5-Council Bluffs","4-FourthJD","Sexual Abuse",4,"137","19",41.03014,-95.1563758
"3423",2006,"Worth","2-Waterloo","2-Second JD","Denial of Critical Care (Neglect)",89,"195","19",43.3773984,-93.2608476
"3424",2011,"Davis","4-Cedar Rapids","8-Eigth JD","Physical Abuse",4,"051","19",40.7476891,-92.4097173
"3425",2008,"Union","6-Des Moines","5-FifthJD","Sexual Abuse",2,"175","19",41.0277304,-94.2423792
"3426",2007,"Winnebago","2-Waterloo","2-Second JD","Physical Abuse",7,"189","19",43.3775678,-93.7341955
"3427",2010,"Grundy","2-Northern","1-First JD","Allows Access by Registered Sex Offender",2,"075","19",42.4018651,-92.7914177
"3428",2011,"Clayton","2-Northern","1-First JD","Physical Abuse",2,"043","19",42.8447493,-91.3414328
"3429",2007,"Van Buren","7-Cedar Rapids","8-Eigth JD","Exposure to Manufacturing of Meth",2,"177","19",40.7532294,-91.9499871
"3430",2009,"Harrison","5-Council Bluffs","4-FourthJD","Denial of Critical Care (Neglect)",48,"085","19",41.6828528,-95.8169209
"3431",2012,"Johnson","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",18,"103","19",41.6715511,-91.5880849
"3432",2006,"Pocahontas","4-Ames","2-Second JD","Sexual Abuse",2,"151","19",42.7341351,-94.6787466
"3433",2010,"Union","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",145,"175","19",41.0277304,-94.2423792
"3434",2009,"Greene","5-Council Bluffs","2-Second JD","Physical Abuse",3,"073","19",42.0362394,-94.3968356
"3435",2010,"Carroll","1-Western","2-Second JD","Sexual Abuse",1,"027","19",42.0362382,-94.8605593
"3436",2012,"OBrien","1-Western","3-Third JD","Sexual Abuse",1,"141","19",43.0837527,-95.6248784
"3437",2007,"Fremont","5-Council Bluffs","4-FourthJD","Denial of Critical Care (Neglect)",44,"071","19",40.7455892,-95.6046765
"3438",2012,"Buena Vista","1-Western","3-Third JD","Allows Access by Registered Sex Offender",1,"021","19",42.7354936,-95.151149
"3439",2004,"Warren","6-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",4,"181","19",41.3343735,-93.5613594
"3440",2006,"Montgomery","5-Council Bluffs","4-FourthJD","Denial of Critical Care (Neglect)",68,"137","19",41.03014,-95.1563758
"3441",2010,"Howard","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",3,"089","19",43.3567673,-92.3171989
"3442",2007,"Dallas","6-Des Moines","5-FifthJD","Mental Injury",1,"049","19",41.6848862,-94.0397374
"3443",2008,"Tama","4-Ames","6-SixthJD","Cohabitation w/ a Registered Sex Offender",5,"171","19",42.0798117,-92.5325425
"3444",2004,"Lucas","6-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"117","19",41.0293738,-93.3277207
"3445",2006,"Hamilton","4-Ames","2-Second JD","Physical Abuse",12,"079","19",42.3837722,-93.7068085
"3446",2004,"Montgomery","5-Council Bluffs","4-FourthJD","Exposure to Manufacturing of Meth",4,"137","19",41.03014,-95.1563758
"3447",2010,"Johnson","4-Cedar Rapids","6-SixthJD","Sexual Abuse",11,"103","19",41.6715511,-91.5880849
"3448",2010,"Johnson","4-Cedar Rapids","6-SixthJD","Allows Access by Registered Sex Offender",22,"103","19",41.6715511,-91.5880849
"3449",2010,"Hamilton","2-Northern","2-Second JD","Exposure to Manufacturing of Meth",8,"079","19",42.3837722,-93.7068085
"3450",2006,"Cherokee","1-Sioux City","3-Third JD","Denial of Critical Care (Neglect)",61,"035","19",42.7356226,-95.6238055
"3451",2010,"Black Hawk","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",52,"013","19",42.4700957,-92.3088197
"3452",2009,"Wright","4-Ames","2-Second JD","Physical Abuse",6,"197","19",42.7331189,-93.7351465
"3453",2007,"Ringgold","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",34,"159","19",40.7352023,-94.2439719
"3454",2010,"Pottawattamie","1-Western","4-FourthJD","Physical Abuse",47,"155","19",41.3366123,-95.5423935
"3455",2010,"Washington","4-Cedar Rapids","8-Eigth JD","Physical Abuse",15,"183","19",41.335591,-91.7178676
"3456",2010,"Clarke","5-Des Moines","5-FifthJD","Sexual Abuse",2,"039","19",41.0290323,-93.7851579
"3457",2004,"Butler","2-Waterloo","2-Second JD","Mental Injury",3,"023","19",42.7315661,-92.7901934
"3458",2006,"Dubuque","3-Dubuque","1-First JD","Cohabitation w/ a Registered Sex Offender",2,"061","19",42.468832,-90.8824564
"3459",2007,"Des Moines","8-Davenport","8-Eigth JD","Denial of Critical Care (Neglect)",248,"057","19",40.9231829,-91.1814707
"3460",2009,"Ringgold","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",17,"159","19",40.7352023,-94.2439719
"3461",2011,"Des Moines","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",14,"057","19",40.9231829,-91.1814707
"3462",2011,"Palo Alto","1-Western","3-Third JD","Denial of Critical Care (Neglect)",54,"147","19",43.0820643,-94.6781371
"3463",2004,"Cedar","8-Davenport","7-Seventh JD","Denial of Critical Care (Neglect)",45,"031","19",41.7723207,-91.1324125
"3464",2012,"Chickasaw","2-Northern","1-First JD","Physical Abuse",5,"037","19",43.0600414,-92.3176637
"3465",2004,"Humboldt","4-Ames","2-Second JD","Exposure to Manufacturing of Meth",3,"091","19",42.7764686,-94.2071868
"3466",2005,"Jasper","4-Ames","5-FifthJD","Exposure to Manufacturing of Meth",1,"099","19",41.6860394,-93.053765
"3467",2008,"Muscatine","8-Davenport","7-Seventh JD","Physical Abuse",39,"139","19",41.4839221,-91.1127562
"3468",2007,"Woodbury","1-Sioux City","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",64,"193","19",42.3897169,-96.0447673
"3469",2008,"Howard","3-Dubuque","1-First JD","Physical Abuse",2,"089","19",43.3567673,-92.3171989
"3470",2007,"Sac","5-Council Bluffs","2-Second JD","Physical Abuse",4,"161","19",42.3862604,-95.1053946
"3471",2012,"Tama","4-Cedar Rapids","6-SixthJD","Physical Abuse",7,"171","19",42.0798117,-92.5325425
"3472",2008,"Wright","4-Ames","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",3,"197","19",42.7331189,-93.7351465
"3473",2009,"Keokuk","7-Cedar Rapids","8-Eigth JD","Sexual Abuse",2,"107","19",41.336465,-92.1786426
"3474",2011,"Harrison","1-Western","4-FourthJD","Sexual Abuse",3,"085","19",41.6828528,-95.8169209
"3475",2007,"Butler","2-Waterloo","2-Second JD","Sexual Abuse",1,"023","19",42.7315661,-92.7901934
"3476",2008,"Tama","4-Ames","6-SixthJD","Sexual Abuse",6,"171","19",42.0798117,-92.5325425
"3477",2012,"Lyon","1-Western","3-Third JD","Denial of Critical Care (Neglect)",19,"119","19",43.380497,-96.2102924
"3478",2012,"Plymouth","1-Western","3-Third JD","Physical Abuse",13,"149","19",42.7378346,-96.2140431
"3479",2008,"Appanoose","7-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",1,"007","19",40.7431635,-92.8686104
"3480",2006,"Shelby","5-Council Bluffs","4-FourthJD","Sexual Abuse",1,"165","19",41.6850926,-95.3102113
"3481",2007,"Cherokee","1-Sioux City","3-Third JD","Physical Abuse",6,"035","19",42.7356226,-95.6238055
"3482",2012,"Dubuque","3-Eastern","1-First JD","Allows Access by Registered Sex Offender",7,"061","19",42.468832,-90.8824564
"3483",2007,"Madison","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",109,"121","19",41.3307142,-94.0155619
"3484",2011,"Adair","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"001","19",41.3307464,-94.4709413
"3485",2010,"Black Hawk","2-Northern","1-First JD","Physical Abuse",83,"013","19",42.4700957,-92.3088197
"3486",2011,"Franklin","2-Northern","2-Second JD","Physical Abuse",4,"069","19",42.7325458,-93.262473
"3487",2011,"Jackson","3-Eastern","7-Seventh JD","Sexual Abuse",2,"097","19",42.1717426,-90.5742294
"3488",2012,"Jones","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",4,"105","19",42.1212397,-91.1314352
"3489",2004,"Hancock","2-Waterloo","2-Second JD","Exposure to Manufacturing of Meth",2,"081","19",43.0818861,-93.7342723
"3490",2010,"Van Buren","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",46,"177","19",40.7532294,-91.9499871
"3491",2010,"Louisa","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",2,"115","19",41.2185073,-91.2596184
"3492",2005,"Page","5-Council Bluffs","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",1,"145","19",40.7391444,-95.1501747
"3493",2004,"Hardin","4-Ames","2-Second JD","Physical Abuse",15,"083","19",42.3838803,-93.2404025
"3494",2004,"Page","5-Council Bluffs","4-FourthJD","Sexual Abuse",15,"145","19",40.7391444,-95.1501747
"3495",2006,"Lucas","6-Des Moines","5-FifthJD","Physical Abuse",7,"117","19",41.0293738,-93.3277207
"3496",2010,"Buchanan","2-Northern","1-First JD","Denial of Critical Care (Neglect)",64,"019","19",42.4707777,-91.8378392
"3497",2006,"Louisa","8-Davenport","8-Eigth JD","Sexual Abuse",6,"115","19",41.2185073,-91.2596184
"3498",2004,"Worth","2-Waterloo","2-Second JD","Physical Abuse",2,"195","19",43.3773984,-93.2608476
"3499",2012,"Grundy","2-Northern","1-First JD","Physical Abuse",6,"075","19",42.4018651,-92.7914177
"3500",2013,"Audubon","1-Western","4-FourthJD","Sexual Abuse",4,"009","19",41.6845893,-94.9058222
